title,parent_celex,oj_num,doc_type,celex_num,url
Opinion of the European Central Bank of 25 January 2012 on a proposal for a Directive on the access to the activity of credit institutions and the prudential supervision of credit institutions and investment firms and a proposal for a Regulation on prudential requirements for credit institutions and investment firms (CON/2012/5),32013L0036,"C 105/1, 11.4.2012",C,52012AB0005,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2012.105.01.0001.01.ENG&toc=OJ:C:2012:105:TOC
Directive 2006/48/EC of the European Parliament and of the Council of  14 June 2006  relating to the taking up and pursuit of the business of credit institutions (recast)   (Text with EEA relevance),32013L0036,"OJ L 177, 30.6.2006, p. 1-200",L,32006L0048,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2006.177.01.0001.01.ENG&toc=OJ:L:2006:177:TOC
Directive 2006/49/EC of the European Parliament and of the Council of  14 June 2006  on the capital adequacy of investment firms and credit institutions (recast),32013L0036,"OJ L 177, 30.6.2006, p. 201-255",L,32006L0049,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2006.177.01.0201.01.ENG&toc=OJ:L:2006:177:TOC
Directive 2004/39/EC of the European Parliament and of the Council of 21 April 2004 on markets in financial instruments amending Council Directives 85/611/EEC and 93/6/EEC and Directive 2000/12/EC of the European Parliament and of the Council and repealing Council Directive 93/22/EEC,32013L0036,"OJ L 145, 30.4.2004, p. 1-44",L,32004L0039,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2004.145.01.0001.01.ENG&toc=OJ:L:2004:145:TOC
"Regulation (EU) No 1093/2010 of the European Parliament and of the Council of 24 November 2010 establishing a European Supervisory Authority (European Banking Authority), amending Decision No 716/2009/EC and repealing Commission Decision 2009/78/EC",32013L0036,"OJ L 331, 15.12.2010, p. 12-47",L,32010R1093,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2010.331.01.0012.01.ENG&toc=OJ:L:2010:331:TOC
Council Framework Decision 2009/315/JHA of 26 February 2009 on the organisation and content of the exchange of information extracted from the criminal record between Member States,32013L0036,"OJ L 93, 7.4.2009, p. 23-32",L,32009F0315,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2009.093.01.0023.01.ENG&toc=OJ:L:2009:093:TOC
Council Decision 2009/316/JHA of 6 April 2009 on the establishment of the European Criminal Records Information System (ECRIS) in application of Article 11 of Framework Decision 2009/315/JHA,32013L0036,"OJ L 93, 7.4.2009, p. 33-48",L,32009D0316,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2009.093.01.0033.01.ENG&toc=OJ:L:2009:093:TOC
Directive 2001/24/EC of the European Parliament and of the Council of 4 April 2001 on the reorganisation and winding up of credit institutions,32013L0036,"OJ L 125, 5.5.2001, p. 15-23",L,32001L0024,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2001.125.01.0015.01.ENG&toc=OJ:L:2001:125:TOC
Regulation (EU) No 1092/2010 of the European Parliament and of the Council of 24 November 2010 on European Union macro-prudential oversight of the financial system and establishing a European Systemic Risk Board,32013L0036,"OJ L 331, 15.12.2010, p. 1-11",L,32010R1092,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2010.331.01.0001.01.ENG&toc=OJ:L:2010:331:TOC
Regulation (EU) No 182/2011 of the European Parliament and of the Council of 16 February 2011 laying down the rules and general principles concerning mechanisms for control by Member States of the Commission's exercise of implementing powers,32013L0036,"OJ L 55, 28.2.2011, p. 13-18",L,32011R0182,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2011.055.01.0013.01.ENG&toc=OJ:L:2011:055:TOC
