title,parent_celex,oj_num,doc_type,celex_num,url
"Regulation (EU) 2023/988 of the European Parliament and of the Council of 10 May 2023 on general product safety, amending Regulation (EU) No 1025/2012 of the European Parliament and of the Council and Directive (EU) 2020/1828 of the European Parliament and the Council, and repealing Directive 2001/95/EC of the European Parliament and of the Council and Council Directive 87/357/EEC (Text with EEA relevance)",32023R0988,"OJ L 135, 23.5.2023, p. 1-51",L,32023R0988,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2023.135.01.0001.01.ENG&toc=OJ:L:2023:135:TOC
"Opinion of the European Economic and Social Committee on the proposal for a Regulation of the European Parliament and of the Council on general product safety, amending Regulation (EU) No 1025/2012 of the European Parliament and of the Council, and repealing Council Directive 87/357/EEC and Directive 2001/95/EC of the European Parliament and of the Council (COM(2021) 346 final – 2021/0170 (COD))",32023R0988,"OJ C 105, 4.3.2022, p. 99-104",C,52021AE3583,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2022.105.01.0099.01.ENG&toc=OJ:C:2022:105:TOC
Directive 2001/95/EC of the European Parliament and of the Council of 3 December 2001 on general product safety (Text with EEA relevance),32023R0988,"OJ L 11, 15.1.2002, p. 4-17",L,32001L0095,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2002.011.01.0004.01.ENG&toc=OJ:L:2002:011:TOC
"Council Directive 87/357/EEC of 25 June 1987 on the approximation of the laws of the Member States concerning products which, appearing to be other than they are, endanger the health or safety of consumers",32023R0988,"OJ L 192, 11.7.1987, p. 49-50",L,31987L0357,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.1987.192.01.0049.01.ENG&toc=OJ:L:1987:192:TOC
Regulation (EU) 2019/1020 of the European Parliament and of the Council of 20 June 2019 on market surveillance and compliance of products and amending Directive 2004/42/EC and Regulations (EC) No 765/2008 and (EU) No 305/2011 (Text with EEA relevance.),32023R0988,"OJ L 169, 25.6.2019, p. 1-44",L,32019R1020,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.169.01.0001.01.ENG&toc=OJ:L:2019:169:TOC
"Regulation (EC) No 178/2002 of the European Parliament and of the Council of 28 January 2002 laying down the general principles and requirements of food law, establishing the European Food Safety Authority and laying down procedures in matters of food safety",32023R0988,"OJ L 31, 1.2.2002, p. 1-24",L,32002R0178,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2002.031.01.0001.01.ENG&toc=OJ:L:2002:031:TOC
"Regulation (EU) 2017/625 of the European Parliament and of the Council of 15 March 2017 on official controls and other official activities performed to ensure the application of food and feed law, rules on animal health and welfare, plant health and plant protection products, amending Regulations (EC) No 999/2001, (EC) No 396/2005, (EC) No 1069/2009, (EC) No 1107/2009, (EU) No 1151/2012, (EU) No 652/2014, (EU) 2016/429 and (EU) 2016/2031 of the European Parliament and of the Council, Council Regulations (EC) No 1/2005 and (EC) No 1099/2009 and Council Directives 98/58/EC, 1999/74/EC, 2007/43/EC, 2008/119/EC and 2008/120/EC, and repealing Regulations (EC) No 854/2004 and (EC) No 882/2004 of the European Parliament and of the Council, Council Directives 89/608/EEC, 89/662/EEC, 90/425/EEC, 91/496/EEC, 96/23/EC, 96/93/EC and 97/78/EC and Council Decision 92/438/EEC (Official Controls Regulation) (Text with EEA relevance)",32023R0988,"OJ L 95, 7.4.2017, p. 1-142",L,32017R0625,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2017.095.01.0001.01.ENG&toc=OJ:L:2017:095:TOC
Regulation (EC) No 1935/2004 of the European Parliament and of the Council of 27 October 2004 on materials and articles intended to come into contact with food and repealing Directives 80/590/EEC and 89/109/EEC,32023R0988,"OJ L 338, 13.11.2004, p. 4-17",L,32004R1935,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2004.338.01.0004.01.ENG&toc=OJ:L:2004:338:TOC
"Regulation (EU) 2016/2031 of the European Parliament of the Council of 26 October 2016 on protective measures against pests of plants, amending Regulations (EU) No 228/2013, (EU) No 652/2014 and (EU) No 1143/2014 of the European Parliament and of the Council and repealing Council Directives 69/464/EEC, 74/647/EEC, 93/85/EEC, 98/57/EC, 2000/29/EC, 2006/91/EC and 2007/33/EC",32023R0988,"OJ L 317, 23.11.2016, p. 4-104",L,32016R2031,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.317.01.0004.01.ENG&toc=OJ:L:2016:317:TOC
Regulation (EC) No 1069/2009 of the European Parliament and of the Council of 21 October 2009 laying down health rules as regards animal by-products and derived products not intended for human consumption and repealing Regulation (EC) No 1774/2002 (Animal by-products Regulation),32023R0988,"OJ L 300, 14.11.2009, p. 1-33",L,32009R1069,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2009.300.01.0001.01.ENG&toc=OJ:L:2009:300:TOC
