title,parent_celex,oj_num,doc_type,celex_num,url
DIRECTIVE (EU) 2022/2557 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 333, 27.12.2022, p. 164-198",L,32022L2557,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2022.333.01.0164.01.ENG&toc=OJ:L:2022:333:TOC
COMMISSION NOTICE,32024R1689,"OJ C 247, 29.6.2022, p. 1-152",C,52022XC0629(04),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2022.247.01.0001.01.ENG&toc=OJ:C:2022:247:TOC
REGULATION (EU) 2017/745 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 117, 5.5.2017, p. 1-175",L,32017R0745,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2017.117.01.0001.01.ENG&toc=OJ:L:2017:117:TOC
REGULATION (EU) 2017/746 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 117, 5.5.2017, p. 176-332",L,32017R0746,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2017.117.01.0176.01.ENG&toc=OJ:L:2017:117:TOC
DIRECTIVE 2006/42/EC OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 157, 9.6.2006, p. 24-86",L,32006L0042,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2006.157.01.0024.01.ENG&toc=OJ:L:2006:157:TOC
REGULATION (EC) No 300/2008 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 97, 9.4.2008, p. 72-84",L,32008R0300,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2008.097.01.0072.01.ENG&toc=OJ:L:2008:097:TOC
REGULATION (EU) No 167/2013 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 60, 2.3.2013, p. 1-51",L,32013R0167,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.060.01.0001.01.ENG&toc=OJ:L:2013:060:TOC
REGULATION (EU) No 168/2013 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 60, 2.3.2013, p. 52-128",L,32013R0168,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.060.01.0052.01.ENG&toc=OJ:L:2013:060:TOC
DIRECTIVE 2014/90/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 257, 28.8.2014, p. 146-185",L,32014L0090,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2014.257.01.0146.01.ENG&toc=OJ:L:2014:257:TOC
DIRECTIVE (EU) 2016/797 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 138, 26.5.2016, p. 44-101",L,32016L0797,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.138.01.0044.01.ENG&toc=OJ:L:2016:138:TOC
REGULATION (EU) 2018/858 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 151, 14.6.2018, p. 1-218",L,32018R0858,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2018.151.01.0001.01.ENG&toc=OJ:L:2018:151:TOC
REGULATION (EU) 2018/1139 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 212, 22.8.2018, p. 1-122",L,32018R1139,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2018.212.01.0001.01.ENG&toc=OJ:L:2018:212:TOC
REGULATION (EU) 2019/2144 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 325, 16.12.2019, p. 1-40",L,32019R2144,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.325.01.0001.01.ENG&toc=OJ:L:2019:325:TOC
REGULATION (EC) No 810/2009 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 243, 15.9.2009, p. 1-58",L,32009R0810,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2009.243.01.0001.01.ENG&toc=OJ:L:2009:243:TOC
DIRECTIVE 2013/32/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 180, 29.6.2013, p. 60-95",L,32013L0032,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.180.01.0060.01.ENG&toc=OJ:L:2013:180:TOC
DIRECTIVE 2014/31/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 96, 29.3.2014, p. 107-148",L,32014L0031,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2014.096.01.0107.01.ENG&toc=OJ:L:2014:096:TOC
DIRECTIVE 2014/32/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 96, 29.3.2014, p. 149-250",L,32014L0032,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2014.096.01.0149.01.ENG&toc=OJ:L:2014:096:TOC
REGULATION (EU) 2019/881 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 151, 7.6.2019, p. 15-69",L,32019R0881,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.151.01.0015.01.ENG&toc=OJ:L:2019:151:TOC
DIRECTIVE (EU) 2016/2102 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 327, 2.12.2016, p. 1-15",L,32016L2102,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.327.01.0001.01.ENG&toc=OJ:L:2016:327:TOC
"Directive 2002/14/EC of the European Parliament and of the Council of 11 March 2002 establishing a general framework for informing and consulting employees in the European Community - Joint declaration of the European Parliament, the Council and the Commission on employee representation",32024R1689,"OJ L 80, 23.3.2002, p. 29-34",L,32002L0014,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2002.080.01.0029.01.ENG&toc=OJ:L:2002:080:TOC
DIRECTIVE (EU) 2019/790 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 130, 17.5.2019, p. 92-125",L,32019L0790,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.130.01.0092.01.ENG&toc=OJ:L:2019:130:TOC
REGULATION (EU) No 1025/2012 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 316, 14.11.2012, p. 12-33",L,32012R1025,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2012.316.01.0012.01.ENG&toc=OJ:L:2012:316:TOC
REGULATION (EU) 2022/868 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 152, 3.6.2022, p. 1-44",L,32022R0868,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2022.152.01.0001.01.ENG&toc=OJ:L:2022:152:TOC
"Commission Recommendation of 6 May 2003 concerning the definition of micro, small and medium-sized enterprises (Text with EEA relevance) (notified under document number C(2003) 1422)",32024R1689,"OJ L 124, 20.5.2003, p. 36-41",L,32003H0361,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2003.124.01.0036.01.ENG&toc=OJ:L:2003:124:TOC
REGULATION (EU) No 575/2013 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 176, 27.6.2013, p. 1-337",L,32013R0575,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.176.01.0001.01.ENG&toc=OJ:L:2013:176:TOC
DIRECTIVE 2008/48/EC OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 133, 22.5.2008, p. 66-92",L,32008L0048,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2008.133.01.0066.01.ENG&toc=OJ:L:2008:133:TOC
DIRECTIVE 2009/138/EC OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 335, 17.12.2009, p. 1-155",L,32009L0138,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2009.335.01.0001.01.ENG&toc=OJ:L:2009:335:TOC
DIRECTIVE 2013/36/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 176, 27.6.2013, p. 338-436",L,32013L0036,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.176.01.0338.01.ENG&toc=OJ:L:2013:176:TOC
DIRECTIVE 2014/17/EU OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 60, 28.2.2014, p. 34-85",L,32014L0017,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2014.060.01.0034.01.ENG&toc=OJ:L:2014:060:TOC
DIRECTIVE (EU) 2016/97 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 26, 2.2.2016, p. 19-59",L,32016L0097,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.026.01.0019.01.ENG&toc=OJ:L:2016:026:TOC
COUNCIL REGULATION (EU) No 1024/2013,32024R1689,"OJ L 287, 29.10.2013, p. 63-89",L,32013R1024,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.287.01.0063.01.ENG&toc=OJ:L:2013:287:TOC
REGULATION (EU) 2023/988 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 135, 23.5.2023, p. 1-51",L,32023R0988,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2023.135.01.0001.01.ENG&toc=OJ:L:2023:135:TOC
DIRECTIVE (EU) 2019/1937 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 305, 26.11.2019, p. 17-56",L,32019L1937,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.305.01.0017.01.ENG&toc=OJ:L:2019:305:TOC
"INTERINSTITUTIONAL AGREEMENT BETWEEN THE EUROPEAN PARLIAMENT, THE COUNCIL OF THE EUROPEAN UNION AND THE EUROPEAN COMMISSION ON BETTER LAW-MAKING",32024R1689,"OJ L 123, 12.5.2016, p. 1-14",L,32016Q0512(01),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.123.01.0001.01.ENG&toc=OJ:L:2016:123:TOC
REGULATION (EU) No 182/2011 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 55, 28.2.2011, p. 13-18",L,32011R0182,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2011.055.01.0013.01.ENG&toc=OJ:L:2011:055:TOC
DIRECTIVE (EU) 2016/943 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 157, 15.6.2016, p. 1-18",L,32016L0943,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2016.157.01.0001.01.ENG&toc=OJ:L:2016:157:TOC
DIRECTIVE (EU) 2020/1828 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL,32024R1689,"OJ L 409, 4.12.2020, p. 1-27",L,32020L1828,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2020.409.01.0001.01.ENG&toc=OJ:L:2020:409:TOC
